iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2003 182 2 30 -999 -999 -999 -999 -999 6.309 92.213 8.418 99.661 0.0 0.0 -999 282.677 -999 -999 -999 -999 -999 -999 -999
2003 182 3 0 -999 -999 -999 -999 -999 6.087 92.553 8.295 99.659 0.0 0.0 -999 271.294 -999 -999 -999 -999 -999 -999 -999
2003 182 3 30 -999 -999 -999 -999 -999 5.958 92.467 8.403 99.651 0.0 0.0 -999 284.299 -999 -999 -999 -999 -999 -999 -999
2003 182 4 0 -999 -999 -999 -999 -999 5.829 92.377 8.511 99.642 0.0 0.0 -999 297.304 -999 -999 -999 -999 -999 -999 -999
2003 182 4 30 -999 -999 -999 -999 -999 5.856 92.385 8.385 99.675 0.0 0.0 -999 287.099 -999 -999 -999 -999 -999 -999 -999
2003 182 5 0 -999 -999 -999 -999 -999 5.883 92.387 8.258 99.708 0.0 0.0 -999 276.894 -999 -999 -999 -999 -999 -999 -999
2003 182 5 30 -999 -999 -999 -999 -999 5.835 92.219 8.339 99.725 0.0 0.0 -999 290.317 -999 -999 -999 -999 -999 -999 -999
2003 182 6 0 -999 -999 -999 -999 -999 5.787 92.049 8.42 99.742 0.0 0.0 -999 303.741 -999 -999 -999 -999 -999 -999 -999
2003 182 6 30 -999 -999 -999 -999 -999 5.653 91.755 8.477 99.786 0.001 0.0 -999 304.813 -999 -999 -999 -999 -999 -999 -999
2003 182 7 0 -999 -999 -999 -999 -999 5.519 91.463 8.533 99.83 0.001 0.0 -999 305.886 -999 -999 -999 -999 -999 -999 -999
2003 182 7 30 -999 -999 -999 -999 -999 5.053 90.753 8.596 99.864 0.002 1.598 -999 299.289 -999 -999 -999 -999 -999 -999 -999
2003 182 8 0 -999 -999 -999 -999 -999 4.588 90.048 8.659 99.898 0.003 3.196 -999 292.692 -999 -999 -999 -999 -999 -999 -999
2003 182 8 30 -999 -999 -999 -999 -999 4.373 89.132 8.694 99.91 0.002 38.138 -999 286.241 -999 -999 -999 -999 -999 -999 -999
2003 182 9 0 -999 -999 -999 -999 -999 4.157 88.219 8.73 99.922 0.001 73.081 -999 279.789 -999 -999 -999 -999 -999 -999 -999
2003 182 9 30 -999 -999 -999 -999 -999 4.166 88.068 8.757 99.947 0.0 110.195 -999 293.379 -999 -999 -999 -999 -999 -999 -999
2003 182 10 0 -999 -999 -999 -999 -999 4.174 87.918 8.785 99.971 0.0 147.309 -999 306.969 -999 -999 -999 -999 -999 -999 -999
2003 182 10 30 -999 -999 -999 -999 -999 4.292 82.949 9.926 99.991 0.023 187.888 -999 304.06 -999 -999 -999 -999 -999 -999 -999
2003 182 11 0 -999 -999 -999 -999 -999 4.409 78.282 11.067 100.011 0.046 228.466 -999 301.15 -999 -999 -999 -999 -999 -999 -999
2003 182 11 30 -999 -999 -999 -999 -999 4.463 76.721 11.553 99.983 0.037 283.372 -999 294.834 -999 -999 -999 -999 -999 -999 -999
2003 182 12 0 -999 -999 -999 -999 -999 4.516 75.187 12.038 99.954 0.029 338.278 -999 288.518 -999 -999 -999 -999 -999 -999 -999
2003 182 12 30 -999 -999 -999 -999 -999 4.791 74.588 12.206 99.929 0.035 343.875 -999 293.249 -999 -999 -999 -999 -999 -999 -999
2003 182 13 0 -999 -999 -999 -999 -999 5.067 73.995 12.374 99.903 0.041 349.472 -999 297.981 -999 -999 -999 -999 -999 -999 -999
2003 182 13 30 -999 -999 -999 -999 -999 4.943 70.712 12.796 99.886 0.027 352.109 -999 302.391 -999 -999 -999 -999 -999 -999 -999
2003 182 14 0 -999 -999 -999 -999 -999 4.82 67.561 13.219 99.87 0.013 354.746 -999 306.801 -999 -999 -999 -999 -999 -999 -999
2003 182 14 30 -999 -999 -999 -999 -999 4.57 66.656 13.29 99.873 0.011 294.548 -999 309.355 -999 -999 -999 -999 -999 -999 -999
2003 182 15 0 -999 -999 -999 -999 -999 4.32 65.757 13.36 99.876 0.01 234.35 -999 311.909 -999 -999 -999 -999 -999 -999 -999
2003 182 15 30 -999 -999 -999 -999 -999 3.858 65.668 13.386 99.887 0.005 194.39 -999 309.282 -999 -999 -999 -999 -999 -999 -999
2003 182 16 0 -999 -999 -999 -999 -999 3.397 65.58 13.412 99.899 0.001 154.429 -999 306.654 -999 -999 -999 -999 -999 -999 -999
2003 182 16 30 -999 -999 -999 -999 -999 3.908 70.996 12.05 99.896 0.001 99.75 -999 308.568 -999 -999 -999 -999 -999 -999 -999
2003 182 17 0 -999 -999 -999 -999 -999 4.42 76.915 10.688 99.893 0.001 45.07 -999 310.482 -999 -999 -999 -999 -999 -999 -999
2003 182 17 30 -999 -999 -999 -999 -999 4.911 77.446 10.408 99.916 0.0 22.657 -999 314.343 -999 -999 -999 -999 -999 -999 -999
2003 182 18 0 -999 -999 -999 -999 -999 5.402 77.971 10.129 99.94 0.0 0.244 -999 318.204 -999 -999 -999 -999 -999 -999 -999
2003 182 18 30 -999 -999 -999 -999 -999 5.432 77.859 9.998 99.966 0.0 0.122 -999 308.22 -999 -999 -999 -999 -999 -999 -999
2003 182 19 0 -999 -999 -999 -999 -999 5.462 77.739 9.866 99.991 0.0 0.0 -999 298.237 -999 -999 -999 -999 -999 -999 -999
2003 182 19 30 -999 -999 -999 -999 -999 5.002 79.198 9.415 100.0 0.0 0.0 -999 297.644 -999 -999 -999 -999 -999 -999 -999
2003 182 20 0 -999 -999 -999 -999 -999 4.542 80.681 8.964 100.008 0.0 0.0 -999 297.052 -999 -999 -999 -999 -999 -999 -999
2003 182 20 30 -999 -999 -999 -999 -999 4.028 81.358 8.854 100.034 0.0 0.0 -999 290.384 -999 -999 -999 -999 -999 -999 -999
2003 182 21 0 -999 -999 -999 -999 -999 3.514 82.042 8.745 100.06 0.0 0.0 -999 283.716 -999 -999 -999 -999 -999 -999 -999
2003 182 21 30 -999 -999 -999 -999 -999 2.866 84.591 8.22 100.075 0.0 0.0 -999 277.104 -999 -999 -999 -999 -999 -999 -999
2003 182 22 0 -999 -999 -999 -999 -999 2.219 87.229 7.695 100.091 0.0 0.0 -999 270.491 -999 -999 -999 -999 -999 -999 -999
2003 182 22 30 -999 -999 -999 -999 -999 2.338 90.185 6.771 100.112 0.001 0.0 -999 277.144 -999 -999 -999 -999 -999 -999 -999
2003 182 23 0 -999 -999 -999 -999 -999 2.457 93.191 5.848 100.133 0.001 0.0 -999 283.797 -999 -999 -999 -999 -999 -999 -999
2003 182 23 30 -999 -999 -999 -999 -999 2.445 93.402 5.749 100.129 0.002 0.0 -999 284.038 -999 -999 -999 -999 -999 -999 -999
2003 183 0 0 -999 -999 -999 -999 -999 2.434 93.612 5.651 100.124 0.003 0.0 -999 284.28 -999 -999 -999 -999 -999 -999 -999
2003 183 0 30 -999 -999 -999 -999 -999 2.396 93.583 5.773 100.122 0.004 0.0 -999 283.947 -999 -999 -999 -999 -999 -999 -999
2003 183 1 0 -999 -999 -999 -999 -999 2.357 93.548 5.895 100.12 0.004 0.0 -999 283.614 -999 -999 -999 -999 -999 -999 -999
2003 183 1 30 -999 -999 -999 -999 -999 2.428 94.211 5.822 100.122 0.003 0.0 -999 289.173 -999 -999 -999 -999 -999 -999 -999
2003 183 2 0 -999 -999 -999 -999 -999 2.499 94.879 5.748 100.124 0.002 0.0 -999 294.732 -999 -999 -999 -999 -999 -999 -999
2003 183 2 30 -999 -999 -999 -999 -999 2.427 94.211 6.196 100.127 0.001 0.0 -999 297.297 -999 -999 -999 -999 -999 -999 -999
2003 183 3 0 -999 -999 -999 -999 -999 2.355 93.503 6.643 100.129 0.0 0.0 -999 299.862 -999 -999 -999 -999 -999 -999 -999
2003 183 3 30 -999 -999 -999 -999 -999 2.415 94.058 6.538 100.108 0.0 0.0 -999 304.883 -999 -999 -999 -999 -999 -999 -999
2003 183 4 0 -999 -999 -999 -999 -999 2.475 94.617 6.432 100.087 0.0 0.0 -999 309.904 -999 -999 -999 -999 -999 -999 -999
2003 183 4 30 -999 -999 -999 -999 -999 2.353 95.296 6.38 100.092 0.001 0.0 -999 294.607 -999 -999 -999 -999 -999 -999 -999
2003 183 5 0 -999 -999 -999 -999 -999 2.23 95.978 6.329 100.097 0.001 0.0 -999 279.31 -999 -999 -999 -999 -999 -999 -999
2003 183 5 30 -999 -999 -999 -999 -999 2.252 95.216 6.454 100.121 0.0 0.0 -999 278.919 -999 -999 -999 -999 -999 -999 -999
2003 183 6 0 -999 -999 -999 -999 -999 2.273 94.461 6.579 100.146 0.0 0.0 -999 278.527 -999 -999 -999 -999 -999 -999 -999
2003 183 6 30 -999 -999 -999 -999 -999 2.164 95.107 6.023 100.169 0.0 0.0 -999 278.575 -999 -999 -999 -999 -999 -999 -999
2003 183 7 0 -999 -999 -999 -999 -999 2.055 95.672 5.466 100.192 0.0 0.0 -999 278.622 -999 -999 -999 -999 -999 -999 -999
2003 183 7 30 -999 -999 -999 -999 -999 1.896 96.171 5.772 100.211 0.0 1.732 -999 279.398 -999 -999 -999 -999 -999 -999 -999
2003 183 8 0 -999 -999 -999 -999 -999 1.736 96.611 6.078 100.23 0.0 3.464 -999 280.174 -999 -999 -999 -999 -999 -999 -999
2003 183 8 30 -999 -999 -999 -999 -999 1.833 95.325 6.579 100.248 0.0 41.414 -999 284.13 -999 -999 -999 -999 -999 -999 -999
2003 183 9 0 -999 -999 -999 -999 -999 1.93 94.026 7.08 100.267 0.0 79.364 -999 288.086 -999 -999 -999 -999 -999 -999 -999
2003 183 9 30 -999 -999 -999 -999 -999 1.438 94.08 7.14 100.268 0.0 123.416 -999 284.489 -999 -999 -999 -999 -999 -999 -999
2003 183 10 0 -999 -999 -999 -999 -999 0.945 94.132 7.2 100.269 0.0 167.468 -999 280.891 -999 -999 -999 -999 -999 -999 -999
2003 183 10 30 -999 -999 -999 -999 -999 0.648 86.238 9.108 100.261 0.0 248.791 -999 278.19 -999 -999 -999 -999 -999 -999 -999
2003 183 11 0 -999 -999 -999 -999 -999 0.351 79.004 11.016 100.252 0.0 330.113 -999 275.49 -999 -999 -999 -999 -999 -999 -999
2003 183 11 30 -999 -999 -999 -999 -999 0.651 76.516 11.625 100.239 0.0 376.054 -999 277.005 -999 -999 -999 -999 -999 -999 -999
2003 183 12 0 -999 -999 -999 -999 -999 0.952 74.112 12.235 100.225 0.0 421.994 -999 278.52 -999 -999 -999 -999 -999 -999 -999
2003 183 12 30 -999 -999 -999 -999 -999 0.984 73.853 12.32 100.19 0.001 435.712 -999 282.26 -999 -999 -999 -999 -999 -999 -999
2003 183 13 0 -999 -999 -999 -999 -999 1.015 73.595 12.406 100.156 0.002 449.43 -999 286.0 -999 -999 -999 -999 -999 -999 -999
2003 183 13 30 -999 -999 -999 -999 -999 1.187 71.445 12.7 100.139 0.004 417.077 -999 284.591 -999 -999 -999 -999 -999 -999 -999
2003 183 14 0 -999 -999 -999 -999 -999 1.36 69.354 12.994 100.123 0.005 384.723 -999 283.182 -999 -999 -999 -999 -999 -999 -999
2003 183 14 30 -999 -999 -999 -999 -999 1.751 68.545 13.075 100.121 0.003 331.637 -999 297.249 -999 -999 -999 -999 -999 -999 -999
2003 183 15 0 -999 -999 -999 -999 -999 2.143 67.743 13.155 100.118 0.0 278.55 -999 311.316 -999 -999 -999 -999 -999 -999 -999
2003 183 15 30 -999 -999 -999 -999 -999 2.152 69.466 12.975 100.134 0.0 214.078 -999 301.271 -999 -999 -999 -999 -999 -999 -999
2003 183 16 0 -999 -999 -999 -999 -999 2.161 71.223 12.795 100.15 0.0 149.607 -999 291.226 -999 -999 -999 -999 -999 -999 -999
2003 183 16 30 -999 -999 -999 -999 -999 2.342 76.143 11.454 100.147 0.0 103.78 -999 292.733 -999 -999 -999 -999 -999 -999 -999
2003 183 17 0 -999 -999 -999 -999 -999 2.522 81.428 10.113 100.145 0.0 57.952 -999 294.241 -999 -999 -999 -999 -999 -999 -999
2003 183 17 30 -999 -999 -999 -999 -999 2.833 84.119 9.444 100.168 0.0 29.176 -999 295.559 -999 -999 -999 -999 -999 -999 -999
2003 183 18 0 -999 -999 -999 -999 -999 3.143 86.903 8.775 100.191 0.0 0.4 -999 296.876 -999 -999 -999 -999 -999 -999 -999
2003 183 18 30 -999 -999 -999 -999 -999 3.069 87.711 8.395 100.195 0.0 0.2 -999 285.652 -999 -999 -999 -999 -999 -999 -999
2003 183 19 0 -999 -999 -999 -999 -999 2.995 88.508 8.015 100.199 0.0 0.0 -999 274.428 -999 -999 -999 -999 -999 -999 -999
2003 183 19 30 -999 -999 -999 -999 -999 3.047 90.097 7.241 100.2 0.0 0.0 -999 272.339 -999 -999 -999 -999 -999 -999 -999
2003 183 20 0 -999 -999 -999 -999 -999 3.1 91.622 6.468 100.202 0.0 0.0 -999 270.249 -999 -999 -999 -999 -999 -999 -999
2003 183 20 30 -999 -999 -999 -999 -999 2.642 88.979 7.432 100.238 0.0 0.0 -999 268.906 -999 -999 -999 -999 -999 -999 -999
2003 183 21 0 -999 -999 -999 -999 -999 2.185 86.338 8.397 100.274 0.0 0.0 -999 267.563 -999 -999 -999 -999 -999 -999 -999
2003 183 21 30 -999 -999 -999 -999 -999 1.65 87.083 8.352 100.27 0.0 0.0 -999 267.677 -999 -999 -999 -999 -999 -999 -999
2003 183 22 0 -999 -999 -999 -999 -999 1.116 87.831 8.307 100.266 0.0 0.0 -999 267.79 -999 -999 -999 -999 -999 -999 -999
2003 183 22 30 -999 -999 -999 -999 -999 0.943 90.881 7.354 100.256 0.0 0.0 -999 266.224 -999 -999 -999 -999 -999 -999 -999
2003 183 23 0 -999 -999 -999 -999 -999 0.769 93.985 6.4 100.247 0.0 0.0 -999 264.658 -999 -999 -999 -999 -999 -999 -999
2003 183 23 30 -999 -999 -999 -999 -999 0.669 95.417 6.189 100.262 0.0 0.0 -999 263.611 -999 -999 -999 -999 -999 -999 -999
2003 184 0 0 -999 -999 -999 -999 -999 0.569 96.874 5.977 100.277 0.0 0.0 -999 262.564 -999 -999 -999 -999 -999 -999 -999
2003 184 0 30 -999 -999 -999 -999 -999 0.79 97.955 5.163 100.272 0.0 0.0 -999 262.927 -999 -999 -999 -999 -999 -999 -999
2003 184 1 0 -999 -999 -999 -999 -999 1.011 98.867 4.348 100.268 0.0 0.0 -999 263.289 -999 -999 -999 -999 -999 -999 -999
2003 184 1 30 -999 -999 -999 -999 -999 1.511 99.05 3.486 100.271 0.0 0.0 -999 261.99 -999 -999 -999 -999 -999 -999 -999
2003 184 2 0 -999 -999 -999 -999 -999 2.01 98.907 2.624 100.274 0.0 0.0 -999 260.691 -999 -999 -999 -999 -999 -999 -999
2003 184 2 30 -999 -999 -999 -999 -999 2.147 98.706 2.424 100.276 0.0 0.0 -999 260.204 -999 -999 -999 -999 -999 -999 -999
2003 184 3 0 -999 -999 -999 -999 -999 2.284 98.482 2.224 100.278 0.0 0.0 -999 259.717 -999 -999 -999 -999 -999 -999 -999
2003 184 3 30 -999 -999 -999 -999 -999 2.272 98.222 2.261 100.258 0.0 0.0 -999 259.845 -999 -999 -999 -999 -999 -999 -999
2003 184 4 0 -999 -999 -999 -999 -999 2.26 97.964 2.298 100.238 0.0 0.0 -999 259.973 -999 -999 -999 -999 -999 -999 -999
2003 184 4 30 -999 -999 -999 -999 -999 2.137 98.146 2.285 100.248 0.0 0.0 -999 260.058 -999 -999 -999 -999 -999 -999 -999
2003 184 5 0 -999 -999 -999 -999 -999 2.014 98.328 2.272 100.258 0.0 0.0 -999 260.142 -999 -999 -999 -999 -999 -999 -999
2003 184 5 30 -999 -999 -999 -999 -999 1.817 98.35 2.42 100.272 0.0 0.0 -999 262.348 -999 -999 -999 -999 -999 -999 -999
2003 184 6 0 -999 -999 -999 -999 -999 1.62 98.361 2.568 100.287 0.0 0.0 -999 264.555 -999 -999 -999 -999 -999 -999 -999
2003 184 6 30 -999 -999 -999 -999 -999 1.626 98.304 2.546 100.308 0.0 0.0 -999 264.083 -999 -999 -999 -999 -999 -999 -999
2003 184 7 0 -999 -999 -999 -999 -999 1.631 98.245 2.523 100.33 0.0 0.0 -999 263.611 -999 -999 -999 -999 -999 -999 -999
2003 184 7 30 -999 -999 -999 -999 -999 1.604 97.926 3.595 100.339 0.0 2.045 -999 264.592 -999 -999 -999 -999 -999 -999 -999
2003 184 8 0 -999 -999 -999 -999 -999 1.577 97.186 4.666 100.349 0.0 4.091 -999 265.572 -999 -999 -999 -999 -999 -999 -999
2003 184 8 30 -999 -999 -999 -999 -999 1.84 95.896 5.376 100.371 0.0 46.907 -999 268.617 -999 -999 -999 -999 -999 -999 -999
2003 184 9 0 -999 -999 -999 -999 -999 2.103 94.529 6.086 100.394 0.0 89.722 -999 271.662 -999 -999 -999 -999 -999 -999 -999
2003 184 9 30 -999 -999 -999 -999 -999 1.533 94.103 6.175 100.4 0.0 162.263 -999 271.819 -999 -999 -999 -999 -999 -999 -999
2003 184 10 0 -999 -999 -999 -999 -999 0.964 93.678 6.263 100.406 0.0 234.803 -999 271.977 -999 -999 -999 -999 -999 -999 -999
2003 184 10 30 -999 -999 -999 -999 -999 0.63 90.55 7.669 100.406 0.0 293.425 -999 269.528 -999 -999 -999 -999 -999 -999 -999
2003 184 11 0 -999 -999 -999 -999 -999 0.297 87.284 9.075 100.406 0.0 352.048 -999 267.08 -999 -999 -999 -999 -999 -999 -999
2003 184 11 30 -999 -999 -999 -999 -999 0.488 85.223 9.697 100.383 0.0 393.262 -999 269.474 -999 -999 -999 -999 -999 -999 -999
2003 184 12 0 -999 -999 -999 -999 -999 0.68 83.198 10.32 100.359 0.0 434.476 -999 271.867 -999 -999 -999 -999 -999 -999 -999
2003 184 12 30 -999 -999 -999 -999 -999 1.007 83.703 10.33 100.322 0.0 446.967 -999 273.243 -999 -999 -999 -999 -999 -999 -999
2003 184 13 0 -999 -999 -999 -999 -999 1.335 84.208 10.34 100.284 0.0 459.457 -999 274.619 -999 -999 -999 -999 -999 -999 -999
2003 184 13 30 -999 -999 -999 -999 -999 1.555 81.15 11.016 100.274 0.0 440.9 -999 275.995 -999 -999 -999 -999 -999 -999 -999
2003 184 14 0 -999 -999 -999 -999 -999 1.775 78.213 11.692 100.263 0.0 422.343 -999 277.371 -999 -999 -999 -999 -999 -999 -999
2003 184 14 30 -999 -999 -999 -999 -999 1.985 77.438 11.801 100.257 0.0 378.839 -999 279.504 -999 -999 -999 -999 -999 -999 -999
2003 184 15 0 -999 -999 -999 -999 -999 2.194 76.67 11.911 100.251 0.0 335.336 -999 281.638 -999 -999 -999 -999 -999 -999 -999
2003 184 15 30 -999 -999 -999 -999 -999 2.295 76.096 11.921 100.266 0.001 262.822 -999 280.214 -999 -999 -999 -999 -999 -999 -999
2003 184 16 0 -999 -999 -999 -999 -999 2.396 75.523 11.93 100.281 0.002 190.307 -999 278.791 -999 -999 -999 -999 -999 -999 -999
2003 184 16 30 -999 -999 -999 -999 -999 2.258 82.007 10.2 100.305 0.001 122.189 -999 290.94 -999 -999 -999 -999 -999 -999 -999
2003 184 17 0 -999 -999 -999 -999 -999 2.121 89.068 8.47 100.329 0.0 54.07 -999 303.09 -999 -999 -999 -999 -999 -999 -999
2003 184 17 30 -999 -999 -999 -999 -999 2.633 90.615 7.976 100.344 0.0 27.279 -999 298.856 -999 -999 -999 -999 -999 -999 -999
2003 184 18 0 -999 -999 -999 -999 -999 3.145 92.174 7.482 100.358 0.0 0.487 -999 294.622 -999 -999 -999 -999 -999 -999 -999
2003 184 18 30 -999 -999 -999 -999 -999 3.277 91.985 7.397 100.366 0.0 0.244 -999 298.559 -999 -999 -999 -999 -999 -999 -999
2003 184 19 0 -999 -999 -999 -999 -999 3.41 91.79 7.311 100.373 0.0 0.0 -999 302.497 -999 -999 -999 -999 -999 -999 -999
2003 184 19 30 -999 -999 -999 -999 -999 2.406 92.65 6.675 100.394 0.0 0.0 -999 291.317 -999 -999 -999 -999 -999 -999 -999
2003 184 20 0 -999 -999 -999 -999 -999 1.402 93.421 6.038 100.415 0.0 0.0 -999 280.137 -999 -999 -999 -999 -999 -999 -999
2003 184 20 30 -999 -999 -999 -999 -999 0.923 92.04 6.66 100.44 0.0 0.0 -999 275.127 -999 -999 -999 -999 -999 -999 -999
2003 184 21 0 -999 -999 -999 -999 -999 0.444 90.629 7.281 100.466 0.0 0.0 -999 270.118 -999 -999 -999 -999 -999 -999 -999
2003 184 21 30 -999 -999 -999 -999 -999 0.745 90.63 7.36 100.476 0.0 0.0 -999 268.95 -999 -999 -999 -999 -999 -999 -999
2003 184 22 0 -999 -999 -999 -999 -999 1.045 90.629 7.438 100.486 0.0 0.0 -999 267.783 -999 -999 -999 -999 -999 -999 -999
2003 184 22 30 -999 -999 -999 -999 -999 1.336 94.939 5.465 100.473 0.0 0.0 -999 268.932 -999 -999 -999 -999 -999 -999 -999
2003 184 23 0 -999 -999 -999 -999 -999 1.627 98.768 3.491 100.46 0.0 0.0 -999 270.081 -999 -999 -999 -999 -999 -999 -999
2003 184 23 30 -999 -999 -999 -999 -999 1.612 99.187 3.171 100.476 0.0 0.0 -999 266.861 -999 -999 -999 -999 -999 -999 -999
2003 185 0 0 -999 -999 -999 -999 -999 1.598 99.578 2.851 100.493 0.0 0.0 -999 263.64 -999 -999 -999 -999 -999 -999 -999
2003 185 0 30 -999 -999 -999 -999 -999 1.585 99.219 3.06 100.491 0.0 0.0 -999 269.093 -999 -999 -999 -999 -999 -999 -999
2003 185 1 0 -999 -999 -999 -999 -999 1.572 98.85 3.268 100.488 0.0 0.0 -999 274.546 -999 -999 -999 -999 -999 -999 -999
2003 185 1 30 -999 -999 -999 -999 -999 1.964 98.719 3.031 100.495 0.0 0.0 -999 277.506 -999 -999 -999 -999 -999 -999 -999
2003 185 2 0 -999 -999 -999 -999 -999 2.357 98.557 2.793 100.502 0.0 0.0 -999 280.467 -999 -999 -999 -999 -999 -999 -999
2003 185 2 30 -999 -999 -999 -999 -999 2.461 97.901 2.999 100.5 0.0 0.0 -999 292.335 -999 -999 -999 -999 -999 -999 -999
2003 185 3 0 -999 -999 -999 -999 -999 2.566 97.245 3.205 100.498 0.0 0.0 -999 304.202 -999 -999 -999 -999 -999 -999 -999
2003 185 3 30 -999 -999 -999 -999 -999 2.751 97.16 3.22 100.48 0.0 0.0 -999 312.294 -999 -999 -999 -999 -999 -999 -999
2003 185 4 0 -999 -999 -999 -999 -999 2.937 97.075 3.235 100.461 0.0 0.0 -999 320.385 -999 -999 -999 -999 -999 -999 -999
2003 185 4 30 -999 -999 -999 -999 -999 3.035 97.292 3.032 100.474 0.0 0.0 -999 318.91 -999 -999 -999 -999 -999 -999 -999
2003 185 5 0 -999 -999 -999 -999 -999 3.133 97.497 2.829 100.488 0.0 0.0 -999 317.435 -999 -999 -999 -999 -999 -999 -999
2003 185 5 30 -999 -999 -999 -999 -999 3.188 97.195 2.912 100.507 0.0 0.0 -999 319.602 -999 -999 -999 -999 -999 -999 -999
2003 185 6 0 -999 -999 -999 -999 -999 3.243 96.893 2.996 100.527 0.0 0.0 -999 321.768 -999 -999 -999 -999 -999 -999 -999
2003 185 6 30 -999 -999 -999 -999 -999 3.393 97.282 2.949 100.561 0.0 0.0 -999 315.968 -999 -999 -999 -999 -999 -999 -999
2003 185 7 0 -999 -999 -999 -999 -999 3.543 97.672 2.903 100.595 0.0 0.0 -999 310.167 -999 -999 -999 -999 -999 -999 -999
2003 185 7 30 -999 -999 -999 -999 -999 3.534 97.501 3.794 100.613 0.0 1.445 -999 311.002 -999 -999 -999 -999 -999 -999 -999
2003 185 8 0 -999 -999 -999 -999 -999 3.524 97.028 4.686 100.631 0.0 2.89 -999 311.836 -999 -999 -999 -999 -999 -999 -999
2003 185 8 30 -999 -999 -999 -999 -999 3.557 97.391 4.487 100.655 0.0 27.932 -999 317.856 -999 -999 -999 -999 -999 -999 -999
2003 185 9 0 -999 -999 -999 -999 -999 3.59 97.748 4.289 100.679 0.0 52.973 -999 323.876 -999 -999 -999 -999 -999 -999 -999
2003 185 9 30 -999 -999 -999 -999 -999 3.622 97.519 4.157 100.698 0.0 97.765 -999 322.646 -999 -999 -999 -999 -999 -999 -999
2003 185 10 0 -999 -999 -999 -999 -999 3.654 97.279 4.026 100.717 0.0 142.557 -999 321.417 -999 -999 -999 -999 -999 -999 -999
2003 185 10 30 -999 -999 -999 -999 -999 3.598 93.028 6.691 100.711 0.0 203.085 -999 319.323 -999 -999 -999 -999 -999 -999 -999
2003 185 11 0 -999 -999 -999 -999 -999 3.541 87.732 9.355 100.704 0.0 263.614 -999 317.23 -999 -999 -999 -999 -999 -999 -999
2003 185 11 30 -999 -999 -999 -999 -999 3.595 84.739 10.205 100.692 0.0 322.254 -999 303.69 -999 -999 -999 -999 -999 -999 -999
2003 185 12 0 -999 -999 -999 -999 -999 3.65 81.833 11.056 100.68 0.0 380.893 -999 290.15 -999 -999 -999 -999 -999 -999 -999
2003 185 12 30 -999 -999 -999 -999 -999 3.657 81.746 11.26 100.639 0.001 385.481 -999 298.746 -999 -999 -999 -999 -999 -999 -999
2003 185 13 0 -999 -999 -999 -999 -999 3.664 81.646 11.465 100.599 0.001 390.068 -999 307.342 -999 -999 -999 -999 -999 -999 -999
2003 185 13 30 -999 -999 -999 -999 -999 3.883 75.041 12.344 100.584 0.008 400.086 -999 304.393 -999 -999 -999 -999 -999 -999 -999
2003 185 14 0 -999 -999 -999 -999 -999 4.102 68.95 13.223 100.569 0.015 410.105 -999 301.443 -999 -999 -999 -999 -999 -999 -999
2003 185 14 30 -999 -999 -999 -999 -999 4.033 68.874 13.183 100.576 0.008 353.928 -999 295.233 -999 -999 -999 -999 -999 -999 -999
2003 185 15 0 -999 -999 -999 -999 -999 3.964 68.797 13.143 100.583 0.0 297.751 -999 289.023 -999 -999 -999 -999 -999 -999 -999
2003 185 15 30 -999 -999 -999 -999 -999 3.412 69.066 13.082 100.582 0.0 230.982 -999 294.677 -999 -999 -999 -999 -999 -999 -999
2003 185 16 0 -999 -999 -999 -999 -999 2.861 69.336 13.02 100.581 0.0 164.212 -999 300.331 -999 -999 -999 -999 -999 -999 -999
2003 185 16 30 -999 -999 -999 -999 -999 3.044 73.543 11.567 100.599 0.0 111.692 -999 291.233 -999 -999 -999 -999 -999 -999 -999
2003 185 17 0 -999 -999 -999 -999 -999 3.226 77.965 10.113 100.618 0.0 59.171 -999 282.135 -999 -999 -999 -999 -999 -999 -999
2003 185 17 30 -999 -999 -999 -999 -999 3.985 79.727 9.781 100.64 0.0 29.855 -999 289.868 -999 -999 -999 -999 -999 -999 -999
2003 185 18 0 -999 -999 -999 -999 -999 4.744 81.532 9.449 100.663 0.0 0.54 -999 297.601 -999 -999 -999 -999 -999 -999 -999
2003 185 18 30 -999 -999 -999 -999 -999 5.173 82.631 9.266 100.698 0.0 0.27 -999 284.573 -999 -999 -999 -999 -999 -999 -999
2003 185 19 0 -999 -999 -999 -999 -999 5.602 83.746 9.083 100.732 0.0 0.0 -999 271.545 -999 -999 -999 -999 -999 -999 -999
2003 185 19 30 -999 -999 -999 -999 -999 5.791 86.016 8.455 100.76 0.0 0.0 -999 268.969 -999 -999 -999 -999 -999 -999 -999
2003 185 20 0 -999 -999 -999 -999 -999 5.981 88.341 7.826 100.788 0.0 0.0 -999 266.392 -999 -999 -999 -999 -999 -999 -999
2003 185 20 30 -999 -999 -999 -999 -999 6.168 88.086 7.864 100.807 0.0 0.0 -999 271.548 -999 -999 -999 -999 -999 -999 -999
2003 185 21 0 -999 -999 -999 -999 -999 6.354 87.831 7.902 100.826 0.0 0.0 -999 276.705 -999 -999 -999 -999 -999 -999 -999
2003 185 21 30 -999 -999 -999 -999 -999 6.546 87.366 7.913 100.823 0.0 0.0 -999 279.19 -999 -999 -999 -999 -999 -999 -999
